"Time","GPU 0","GPU 0"
2025-09-18 11:37:36,63%,
2025-09-18 11:37:38,61%,
2025-09-18 11:37:40,60%,
2025-09-18 11:37:42,59%,
2025-09-18 11:37:44,65%,
2025-09-18 11:37:46,42%,
2025-09-18 11:37:48,63%,
2025-09-18 11:37:50,5%,
2025-09-18 11:37:52,63%,
2025-09-18 11:37:54,63%,
2025-09-18 11:37:56,63%,
2025-09-18 11:37:58,63%,
2025-09-18 11:38:00,62%,
2025-09-18 11:38:02,59%,
2025-09-18 11:38:04,60%,
2025-09-18 11:38:06,15%,
2025-09-18 11:38:08,61%,
2025-09-18 11:38:10,63%,
2025-09-18 11:38:12,66%,
2025-09-18 11:38:14,66%,
2025-09-18 11:38:16,45%,
2025-09-18 11:38:18,65%,
2025-09-18 11:38:20,64%,
2025-09-18 11:38:22,62%,
2025-09-18 11:38:24,0%,
2025-09-18 11:38:26,62%,
2025-09-18 11:38:28,60%,
2025-09-18 11:38:30,62%,
2025-09-18 11:38:32,61%,
2025-09-18 11:38:34,58%,
2025-09-18 11:38:36,61%,
2025-09-18 11:38:38,61%,
2025-09-18 11:38:40,62%,
2025-09-18 11:38:42,65%,
2025-09-18 11:38:44,66%,
2025-09-18 11:38:46,48%,
2025-09-18 11:38:48,66%,
2025-09-18 11:38:50,65%,
2025-09-18 11:38:52,62%,
2025-09-18 11:38:54,61%,
2025-09-18 11:38:56,61%,
2025-09-18 11:38:58,61%,
2025-09-18 11:39:00,64%,
2025-09-18 11:39:02,60%,
2025-09-18 11:39:04,64%,
2025-09-18 11:39:06,57%,
2025-09-18 11:39:08,62%,
2025-09-18 11:39:10,63%,
2025-09-18 11:39:12,67%,
2025-09-18 11:39:14,68%,
2025-09-18 11:39:16,58%,
2025-09-18 11:39:18,68%,
2025-09-18 11:39:20,68%,
2025-09-18 11:39:22,64%,
2025-09-18 11:39:24,63%,
2025-09-18 11:39:26,64%,
2025-09-18 11:39:28,5%,
2025-09-18 11:39:30,63%,
2025-09-18 11:39:32,64%,
2025-09-18 11:39:34,65%,
2025-09-18 11:39:36,62%,
2025-09-18 11:39:38,62%,
2025-09-18 11:39:40,62%,
2025-09-18 11:39:42,21%,
2025-09-18 11:39:44,67%,
2025-09-18 11:39:46,56%,
2025-09-18 11:39:48,68%,
2025-09-18 11:39:50,68%,
2025-09-18 11:39:52,64%,
2025-09-18 11:39:54,62%,
2025-09-18 11:39:56,62%,
2025-09-18 11:39:58,13%,
2025-09-18 11:40:00,64%,
2025-09-18 11:40:02,63%,
2025-09-18 11:40:04,64%,
2025-09-18 11:40:06,58%,
2025-09-18 11:40:08,63%,
2025-09-18 11:40:10,62%,
2025-09-18 11:40:12,59%,
2025-09-18 11:40:14,66%,
2025-09-18 11:40:16,46%,
2025-09-18 11:40:18,67%,
2025-09-18 11:40:20,67%,
2025-09-18 11:40:22,64%,
2025-09-18 11:40:24,63%,
2025-09-18 11:40:26,63%,
2025-09-18 11:40:28,60%,
2025-09-18 11:40:30,63%,
2025-09-18 11:40:32,64%,
2025-09-18 11:40:34,63%,
2025-09-18 11:40:36,64%,
2025-09-18 11:40:38,61%,
2025-09-18 11:40:40,63%,
2025-09-18 11:40:42,64%,
2025-09-18 11:40:44,23%,
2025-09-18 11:40:46,54%,
2025-09-18 11:40:48,67%,
2025-09-18 11:40:50,68%,
2025-09-18 11:40:52,64%,
2025-09-18 11:40:54,63%,
2025-09-18 11:40:56,61%,
2025-09-18 11:40:58,64%,
2025-09-18 11:41:00,63%,
2025-09-18 11:41:02,63%,
2025-09-18 11:41:04,40%,
2025-09-18 11:41:06,60%,
2025-09-18 11:41:08,64%,
2025-09-18 11:41:10,64%,
2025-09-18 11:41:12,67%,
2025-09-18 11:41:14,66%,
2025-09-18 11:41:16,41%,
2025-09-18 11:41:18,65%,
2025-09-18 11:41:20,65%,
2025-09-18 11:41:22,62%,
2025-09-18 11:41:24,63%,
2025-09-18 11:41:26,63%,
2025-09-18 11:41:28,62%,
2025-09-18 11:41:30,63%,
2025-09-18 11:41:32,62%,
2025-09-18 11:41:34,59%,
2025-09-18 11:41:36,63%,
2025-09-18 11:41:38,62%,
2025-09-18 11:41:40,64%,
2025-09-18 11:41:42,63%,
2025-09-18 11:41:44,67%,
2025-09-18 11:41:46,39%,
2025-09-18 11:41:48,66%,
2025-09-18 11:41:50,65%,
2025-09-18 11:41:52,61%,
2025-09-18 11:41:54,61%,
2025-09-18 11:41:56,13%,
2025-09-18 11:41:58,63%,
2025-09-18 11:42:00,64%,
2025-09-18 11:42:02,64%,
2025-09-18 11:42:04,64%,
2025-09-18 11:42:06,63%,
2025-09-18 11:42:08,62%,
2025-09-18 11:42:10,0%,
2025-09-18 11:42:12,66%,
2025-09-18 11:42:14,67%,
2025-09-18 11:42:16,40%,
2025-09-18 11:42:18,67%,
2025-09-18 11:42:20,67%,
2025-09-18 11:42:22,63%,
2025-09-18 11:42:24,62%,
2025-09-18 11:42:26,60%,
2025-09-18 11:42:28,48%,
2025-09-18 11:42:30,61%,
2025-09-18 11:42:32,62%,
2025-09-18 11:42:34,62%,
2025-09-18 11:42:36,62%,
2025-09-18 11:42:38,60%,
2025-09-18 11:42:40,59%,
2025-09-18 11:42:42,29%,
