step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
1103,,,8.82 MB,6.51 GB,,,581 µs,954 ms,64%
1104,,,,,,,,,
1105,,,8.82 MB,6.51 GB,,,581 µs,955 ms,63%
1106,,,,,,,,,
1107,,,8.82 MB,6.51 GB,,,581 µs,955 ms,64%
1108,,,,,,,,,
1109,,,8.69 MB,6.51 GB,,,612 µs,955 ms,61%
1110,,,,,,,,,
1111,,,8.69 MB,6.51 GB,,,421 µs,955 ms,63%
1112,,,,,,,,,
1113,,,8.69 MB,6.51 GB,,,442 µs,955 ms,64%
1114,,,,,,,,,
1115,,,8.69 MB,6.51 GB,,,464 µs,955 ms,23%
1116,,,,,,,,,
1117,,,8.69 MB,6.51 GB,,,485 µs,953 ms,54%
1118,,,,,,,,,
1119,,,8.70 MB,6.51 GB,,,480 µs,953 ms,67%
1120,,,,,,,,,
1121,,,8.70 MB,6.51 GB,,,501 µs,953 ms,68%
1122,,,,,,,,,
1123,,,8.70 MB,6.51 GB,,,521 µs,953 ms,64%
1124,,,,,,,,,
1125,,,8.70 MB,6.51 GB,,,612 µs,953 ms,63%
1126,,,,,,,,,
1127,,,8.70 MB,6.51 GB,,,612 µs,953 ms,61%
1128,,,,,,,,,
1129,,,8.70 MB,6.51 GB,,,612 µs,953 ms,64%
1130,,,,,,,,,
1131,,,8.70 MB,6.51 GB,,,612 µs,955 ms,63%
1132,,,,,,,,,
1133,,,8.70 MB,6.51 GB,,,522 µs,766 ms,63%
1134,,,,,,,,,
1135,,,8.70 MB,6.51 GB,,,502 µs,798 ms,40%
1136,,,,,,,,,
1137,,,8.69 MB,6.51 GB,,,599 µs,830 ms,60%
1138,,,,,,,,,
1139,,,8.69 MB,6.51 GB,,,504 µs,959 ms,64%
1140,,,,,,,,,
1141,,,8.69 MB,6.51 GB,,,524 µs,959 ms,64%
1142,,,,,,,,,
1143,,,8.69 MB,6.51 GB,,,613 µs,959 ms,67%
1144,,,,,,,,,
1145,,,8.69 MB,6.51 GB,,,613 µs,956 ms,66%
1146,,,,,,,,,
1147,,,8.70 MB,6.51 GB,,,610 µs,956 ms,41%
1148,,,,,,,,,
1149,,,8.70 MB,6.51 GB,,,610 µs,956 ms,65%
1150,,,,,,,,,
1151,,,8.70 MB,6.51 GB,,,610 µs,956 ms,65%
1152,,,,,,,,,
1153,,,8.70 MB,6.51 GB,,,610 µs,956 ms,62%
1154,,,,,,,,,
1155,,,8.70 MB,6.51 GB,,,610 µs,956 ms,63%
1156,,,,,,,,,
1157,,,8.70 MB,6.51 GB,,,572 µs,956 ms,63%
1158,,,,,,,,,
1159,,,8.70 MB,6.51 GB,,,579 µs,957 ms,62%
1160,,,,,,,,,
1161,,,8.70 MB,6.51 GB,,,579 µs,957 ms,63%
1162,,,,,,,,,
1163,,,8.70 MB,6.51 GB,,,579 µs,956 ms,62%
1164,,,,,,,,,
1165,,,8.70 MB,6.51 GB,,,579 µs,956 ms,59%
1166,,,,,,,,,
1167,,,8.70 MB,6.51 GB,,,579 µs,956 ms,63%
1168,,,,,,,,,
1169,,,8.70 MB,6.51 GB,,,586 µs,956 ms,62%
1170,,,,,,,,,
1171,,,8.70 MB,6.51 GB,,,586 µs,956 ms,64%
1172,,,,,,,,,
1173,,,8.70 MB,6.51 GB,,,586 µs,811 ms,63%
1174,,,,,,,,,
1175,,,8.69 MB,6.51 GB,,,584 µs,959 ms,67%
1176,,,,,,,,,
1177,,,8.69 MB,6.51 GB,,,584 µs,958 ms,39%
1178,,,,,,,,,
1179,,,8.69 MB,6.51 GB,,,489 µs,958 ms,66%
1180,,,,,,,,,
1181,,,8.69 MB,6.51 GB,,,508 µs,958 ms,65%
1182,,,,,,,,,
1183,,,8.69 MB,6.51 GB,,,590 µs,958 ms,61%
1184,,,,,,,,,
1185,,,8.69 MB,6.51 GB,,,590 µs,958 ms,61%
1186,,,,,,,,,
1187,,,8.69 MB,6.51 GB,,,590 µs,958 ms,13%
1188,,,,,,,,,
1189,,,8.70 MB,6.51 GB,,,611 µs,958 ms,63%
1190,,,,,,,,,
1191,,,8.70 MB,6.51 GB,,,611 µs,963 ms,64%
1192,,,,,,,,,
1193,,,8.70 MB,6.51 GB,,,611 µs,963 ms,64%
1194,,,,,,,,,
1195,,,8.70 MB,6.51 GB,,,611 µs,963 ms,64%
1196,,,,,,,,,
1197,,,8.70 MB,6.51 GB,,,614 µs,963 ms,63%
1198,,,,,,,,,
1199,,,8.70 MB,6.51 GB,,,614 µs,963 ms,62%
1200,,,,,,,,,
1201,,,8.70 MB,6.51 GB,,,614 µs,963 ms,0%
1202,,,,,,,,,
1203,,,8.70 MB,6.51 GB,,,614 µs,963 ms,66%
1204,,,,,,,,,
1205,,,8.70 MB,6.51 GB,,,518 µs,965 ms,67%
1206,,,,,,,,,
1207,,,8.70 MB,6.51 GB,,,509 µs,965 ms,40%
1208,,,,,,,,,
1209,,,8.70 MB,6.51 GB,,,605 µs,965 ms,67%
1210,,,,,,,,,
1211,,,8.70 MB,6.51 GB,,,605 µs,962 ms,67%
1212,,,,,,,,,
1213,,,8.70 MB,6.51 GB,,,605 µs,962 ms,63%
1214,,,,,,,,,
1215,,,8.70 MB,6.51 GB,,,605 µs,962 ms,62%
1216,,,,,,,,,
1217,,,8.70 MB,6.51 GB,,,605 µs,962 ms,60%
1218,,,,,,,,,
1219,,,8.70 MB,6.51 GB,,,618 µs,960 ms,48%
1220,,,,,,,,,
1221,,,8.70 MB,6.51 GB,,,618 µs,960 ms,61%
1222,,,,,,,,,
1223,,,8.70 MB,6.51 GB,,,618 µs,960 ms,62%
1224,,,,,,,,,
1225,,,8.70 MB,6.51 GB,,,618 µs,960 ms,62%
1226,,,,,,,,,
1227,,,8.70 MB,6.51 GB,,,511 µs,960 ms,62%
1228,,,,,,,,,
1229,,,8.92 MB,6.51 GB,,,649 µs,960 ms,60%
1230,,,,,,,,,
1231,,,8.92 MB,6.51 GB,,,649 µs,960 ms,59%
1232,,,,,,,,,
1233,,,8.92 MB,6.51 GB,,,649 µs,959 ms,29%
1234,,,,,,,,,
1235,,,8.92 MB,6.51 GB,,,643 µs,789 ms,66%
1236,,,,,,,,,
1237,,,8.92 MB,6.51 GB,,,643 µs,821 ms,43%
1238,,,,,,,,,
1239,,,8.94 MB,6.51 GB,,,623 µs,957 ms,67%
1240,,,,,,,,,
1241,,,8.94 MB,6.51 GB,,,623 µs,957 ms,67%
1242,,,,,,,,,
1243,,,8.94 MB,6.51 GB,,,623 µs,959 ms,63%
1244,,,,,,,,,
1245,,,8.94 MB,6.51 GB,,,623 µs,959 ms,62%
1246,,,,,,,,,
1247,,,8.94 MB,6.51 GB,,,623 µs,959 ms,60%
1248,,,,,,,,,
1249,,,8.94 MB,6.51 GB,,,524 µs,959 ms,60%
1250,,,,,,,,,
1251,,,8.94 MB,6.51 GB,,,545 µs,959 ms,62%
1252,,,,,,,,,
1253,,,8.94 MB,6.51 GB,,,650 µs,793 ms,64%
1254,,,,,,,,,
1255,,,9.01 MB,6.51 GB,,,621 µs,716 ms,63%
1256,,,,,,,,,
1257,,,9.01 MB,6.51 GB,,,621 µs,821 ms,57%
1258,,,,,,,,,
1259,,,9.01 MB,6.51 GB,,,621 µs,789 ms,64%
1260,,,,,,,,,
1261,,,9.01 MB,6.51 GB,,,621 µs,958 ms,63%
1262,,,,,,,,,
1263,,,9.01 MB,6.51 GB,,,621 µs,958 ms,66%
1264,,,,,,,,,
1265,,,9.01 MB,6.51 GB,,,621 µs,958 ms,66%
1266,,,,,,,,,
1267,,,9.01 MB,6.51 GB,,,621 µs,958 ms,61%
1268,,,,,,,,,
1269,,,9.01 MB,6.51 GB,,,454 µs,958 ms,68%
1270,,,,,,,,,
1271,,,9.11 MB,6.51 GB,,,514 µs,958 ms,66%
1272,,,,,,,,,
1273,,,9.11 MB,6.51 GB,,,607 µs,949 ms,40%
1274,,,,,,,,,
1275,,,9.11 MB,6.51 GB,,,607 µs,949 ms,63%
1276,,,,,,,,,
1277,,,9.11 MB,6.51 GB,,,607 µs,949 ms,64%
1278,,,,,,,,,
1279,,,9.11 MB,6.51 GB,,,607 µs,949 ms,65%
1280,,,,,,,,,
1281,,,9.11 MB,6.51 GB,,,607 µs,947 ms,62%
1282,,,,,,,,,
1283,,,9.11 MB,6.51 GB,,,607 µs,947 ms,0%
1284,,,,,,,,,
1285,,,9.17 MB,6.51 GB,,,588 µs,947 ms,0%
1286,,,,,,,,,
1287,,,9.17 MB,6.51 GB,,,588 µs,813 ms,0%
1288,,,,,,,,,
1289,,,9.17 MB,6.51 GB,,,597 µs,782 ms,0%
1290,,,,,,,,,
1291,,,9.17 MB,6.51 GB,,,597 µs,750 ms,0%
1292,,,,,,,,,
1293,,,9.17 MB,6.51 GB,,,597 µs,754 ms,0%
1294,,,,,,,,,
1295,,,9.17 MB,6.51 GB,,,597 µs,754 ms,0%
1296,,,,,,,,,
1297,,,9.17 MB,6.51 GB,,,597 µs,754 ms,0%
1298,,,,,,,,,
1299,,,9.17 MB,6.51 GB,,,612 µs,754 ms,0%
1300,,,,,,,,,
1301,,,9.18 MB,6.51 GB,,,540 µs,754 ms,0%
1302,,,,,,,,,
1303,,,9.18 MB,6.51 GB,,,540 µs,534 ms,0%
1304,,,,,,,,,
1305,,,9.18 MB,6.51 GB,,,540 µs,638 ms,0%
1306,,,,,,,,,
1307,,,9.18 MB,6.51 GB,,,540 µs,638 ms,0%
1308,,,,,,,,,
1309,,,9.18 MB,6.51 GB,,,540 µs,528 ms,0%
1310,,,,,,,,,
1311,,,9.18 MB,6.51 GB,,,540 µs,507 ms,0%
1312,,,,,,,,,
1313,,,9.18 MB,6.51 GB,,,540 µs,485 ms,0%
1314,,,,,,,,,
1315,,,9.18 MB,6.51 GB,,,462 µs,464 ms,0%
1316,,,,,,,,,
1317,,,9.19 MB,6.51 GB,,,412 µs,443 ms,0%
1318,,,,,,,,,
1319,,,9.19 MB,6.51 GB,,,412 µs,422 ms,0%
1320,,,,,,,,,
1321,,,9.19 MB,6.51 GB,,,412 µs,309 ms,0%
1322,,,,,,,,,
1323,,,9.19 MB,6.51 GB,,,412 µs,177 ms,0%
1324,,,,,,,,,
1325,,,9.19 MB,6.51 GB,,,412 µs,177 ms,0%
1326,,,,,,,,,
1327,,,9.19 MB,6.51 GB,,,412 µs,177 ms,0%
1328,,,,,,,,,
1329,,,9.19 MB,6.51 GB,,,412 µs,177 ms,0%
1330,,,,,,,,,
1331,,,9.19 MB,6.51 GB,,,358 µs,177 ms,0%
1332,,,,,,,,,
1333,,,9.23 MB,6.51 GB,,,356 µs,444 µs,0%
1334,,,,,,,,,
1335,,,9.23 MB,6.51 GB,,,356 µs,444 µs,0%
1336,,,,,,,,,
1337,,,9.23 MB,6.51 GB,,,356 µs,444 µs,0%
1338,,,,,,,,,
1339,,,9.23 MB,6.51 GB,,,356 µs,444 µs,0%
1340,,,,,,,,,
1341,,,9.23 MB,6.51 GB,,,356 µs,444 µs,0%
