step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
1108,,,9.02 MB,6.45 GB,,,594 µs,609 ms,64%
1109,,,,,,,,,
1110,,,9.02 MB,6.45 GB,,,594 µs,578 ms,62%
1111,,,,,,,,,
1112,,,9.02 MB,6.45 GB,,,594 µs,547 ms,42%
1113,,,,,,,,,
1114,,,9.02 MB,6.45 GB,,,594 µs,947 ms,67%
1115,,,,,,,,,
1116,,,9.02 MB,6.45 GB,,,594 µs,947 ms,59%
1117,,,,,,,,,
1118,,,9.02 MB,6.45 GB,,,594 µs,947 ms,63%
1119,,,,,,,,,
1120,,,9.02 MB,6.45 GB,,,585 µs,947 ms,64%
1121,,,,,,,,,
1122,,,9.02 MB,6.45 GB,,,585 µs,952 ms,63%
1123,,,,,,,,,
1124,,,9.02 MB,6.45 GB,,,585 µs,952 ms,60%
1125,,,,,,,,,
1126,,,9.02 MB,6.45 GB,,,585 µs,952 ms,56%
1127,,,,,,,,,
1128,,,9.02 MB,6.45 GB,,,472 µs,952 ms,61%
1129,,,,,,,,,
1130,,,9.02 MB,6.45 GB,,,572 µs,957 ms,59%
1131,,,,,,,,,
1132,,,9.02 MB,6.45 GB,,,572 µs,957 ms,60%
1133,,,,,,,,,
1134,,,9.02 MB,6.45 GB,,,578 µs,957 ms,59%
1135,,,,,,,,,
1136,,,9.02 MB,6.45 GB,,,578 µs,957 ms,60%
1137,,,,,,,,,
1138,,,9.02 MB,6.45 GB,,,578 µs,957 ms,62%
1139,,,,,,,,,
1140,,,9.02 MB,6.45 GB,,,578 µs,587 ms,61%
1141,,,,,,,,,
1142,,,9.02 MB,6.45 GB,,,578 µs,619 ms,59%
1143,,,,,,,,,
1144,,,9.02 MB,6.45 GB,,,578 µs,652 ms,66%
1145,,,,,,,,,
1146,,,9.02 MB,6.45 GB,,,578 µs,684 ms,67%
1147,,,,,,,,,
1148,,,9.02 MB,6.45 GB,,,576 µs,710 ms,57%
1149,,,,,,,,,
1150,,,9.02 MB,6.45 GB,,,577 µs,742 ms,62%
1151,,,,,,,,,
1152,,,9.02 MB,6.45 GB,,,577 µs,774 ms,17%
1153,,,,,,,,,
1154,,,9.02 MB,6.45 GB,,,577 µs,965 ms,62%
1155,,,,,,,,,
1156,,,9.02 MB,6.45 GB,,,577 µs,965 ms,64%
1157,,,,,,,,,
1158,,,9.02 MB,6.45 GB,,,577 µs,965 ms,61%
1159,,,,,,,,,
1160,,,9.02 MB,6.45 GB,,,577 µs,965 ms,61%
1161,,,,,,,,,
1162,,,9.02 MB,6.45 GB,,,581 µs,965 ms,61%
1163,,,,,,,,,
1164,,,9.02 MB,6.45 GB,,,588 µs,965 ms,58%
1165,,,,,,,,,
1166,,,9.02 MB,6.45 GB,,,588 µs,965 ms,61%
1167,,,,,,,,,
1168,,,9.02 MB,6.45 GB,,,588 µs,965 ms,62%
1169,,,,,,,,,
1170,,,9.02 MB,6.45 GB,,,588 µs,965 ms,62%
1171,,,,,,,,,
1172,,,9.02 MB,6.45 GB,,,588 µs,965 ms,63%
1173,,,,,,,,,
1174,,,9.02 MB,6.45 GB,,,588 µs,675 ms,67%
1175,,,,,,,,,
1176,,,9.02 MB,6.45 GB,,,503 µs,961 ms,67%
1177,,,,,,,,,
1178,,,9.02 MB,6.45 GB,,,483 µs,961 ms,67%
1179,,,,,,,,,
1180,,,9.02 MB,6.45 GB,,,558 µs,961 ms,64%
1181,,,,,,,,,
1182,,,9.02 MB,6.45 GB,,,558 µs,961 ms,68%
1183,,,,,,,,,
1184,,,9.02 MB,6.45 GB,,,558 µs,961 ms,65%
1185,,,,,,,,,
1186,,,9.02 MB,6.45 GB,,,558 µs,961 ms,63%
1187,,,,,,,,,
1188,,,9.02 MB,6.45 GB,,,558 µs,963 ms,65%
1189,,,,,,,,,
1190,,,9.02 MB,6.45 GB,,,558 µs,815 ms,66%
1191,,,,,,,,,
1192,,,9.02 MB,6.45 GB,,,558 µs,962 ms,62%
1193,,,,,,,,,
1194,,,9.02 MB,6.45 GB,,,547 µs,962 ms,64%
1195,,,,,,,,,
1196,,,9.02 MB,6.45 GB,,,453 µs,962 ms,43%
1197,,,,,,,,,
1198,,,9.04 MB,6.45 GB,,,572 µs,962 ms,64%
1199,,,,,,,,,
1200,,,9.04 MB,6.45 GB,,,572 µs,962 ms,63%
1201,,,,,,,,,
1202,,,9.04 MB,6.45 GB,,,572 µs,962 ms,66%
1203,,,,,,,,,
1204,,,9.04 MB,6.45 GB,,,572 µs,810 ms,69%
1205,,,,,,,,,
1206,,,9.04 MB,6.45 GB,,,572 µs,964 ms,64%
1207,,,,,,,,,
1208,,,9.04 MB,6.45 GB,,,572 µs,964 ms,59%
1209,,,,,,,,,
1210,,,9.04 MB,6.45 GB,,,564 µs,964 ms,67%
1211,,,,,,,,,
1212,,,9.04 MB,6.45 GB,,,564 µs,964 ms,67%
1213,,,,,,,,,
1214,,,9.04 MB,6.45 GB,,,564 µs,964 ms,55%
1215,,,,,,,,,
1216,,,9.04 MB,6.45 GB,,,564 µs,964 ms,56%
1217,,,,,,,,,
1218,,,9.04 MB,6.45 GB,,,564 µs,824 ms,65%
1219,,,,,,,,,
1220,,,9.04 MB,6.45 GB,,,564 µs,966 ms,66%
1221,,,,,,,,,
1222,,,9.04 MB,6.45 GB,,,591 µs,966 ms,65%
1223,,,,,,,,,
1224,,,9.04 MB,6.45 GB,,,591 µs,966 ms,63%
1225,,,,,,,,,
1226,,,9.04 MB,6.45 GB,,,591 µs,966 ms,55%
1227,,,,,,,,,
1228,,,9.04 MB,6.45 GB,,,591 µs,966 ms,64%
1229,,,,,,,,,
1230,,,9.31 MB,6.45 GB,,,576 µs,966 ms,55%
1231,,,,,,,,,
1232,,,9.31 MB,6.45 GB,,,576 µs,966 ms,66%
1233,,,,,,,,,
1234,,,9.31 MB,6.45 GB,,,576 µs,819 ms,68%
1235,,,,,,,,,
1236,,,9.31 MB,6.45 GB,,,576 µs,790 ms,64%
1237,,,,,,,,,
1238,,,9.31 MB,6.45 GB,,,576 µs,964 ms,68%
1239,,,,,,,,,
1240,,,9.31 MB,6.45 GB,,,460 µs,964 ms,68%
1241,,,,,,,,,
1242,,,9.31 MB,6.45 GB,,,555 µs,964 ms,65%
1243,,,,,,,,,
1244,,,9.05 MB,6.45 GB,,,540 µs,964 ms,63%
1245,,,,,,,,,
1246,,,9.05 MB,6.45 GB,,,540 µs,964 ms,59%
1247,,,,,,,,,
1248,,,9.05 MB,6.45 GB,,,540 µs,961 ms,22%
1249,,,,,,,,,
1250,,,9.05 MB,6.45 GB,,,540 µs,961 ms,64%
1251,,,,,,,,,
1252,,,9.05 MB,6.45 GB,,,540 µs,961 ms,65%
1253,,,,,,,,,
1254,,,9.05 MB,6.45 GB,,,540 µs,961 ms,65%
1255,,,,,,,,,
1256,,,9.05 MB,6.45 GB,,,543 µs,792 ms,59%
1257,,,,,,,,,
1258,,,9.05 MB,6.45 GB,,,535 µs,962 ms,64%
1259,,,,,,,,,
1260,,,9.05 MB,6.45 GB,,,535 µs,962 ms,64%
1261,,,,,,,,,
1262,,,9.05 MB,6.45 GB,,,535 µs,962 ms,0%
1263,,,,,,,,,
1264,,,9.05 MB,6.45 GB,,,535 µs,962 ms,0%
1265,,,,,,,,,
1266,,,9.05 MB,6.45 GB,,,535 µs,963 ms,0%
1267,,,,,,,,,
1268,,,9.05 MB,6.45 GB,,,535 µs,963 ms,0%
1269,,,,,,,,,
1270,,,9.04 MB,6.45 GB,,,499 µs,963 ms,0%
1271,,,,,,,,,
1272,,,9.04 MB,6.45 GB,,,499 µs,963 ms,0%
1273,,,,,,,,,
1274,,,9.04 MB,6.45 GB,,,412 µs,963 ms,0%
1275,,,,,,,,,
1276,,,9.04 MB,6.45 GB,,,480 µs,963 ms,0%
1277,,,,,,,,,
1278,,,9.04 MB,6.45 GB,,,480 µs,770 ms,0%
1279,,,,,,,,,
1280,,,9.04 MB,6.45 GB,,,480 µs,738 ms,0%
1281,,,,,,,,,
1282,,,9.04 MB,6.45 GB,,,480 µs,706 ms,0%
1283,,,,,,,,,
1284,,,9.04 MB,6.45 GB,,,442 µs,673 ms,0%
1285,,,,,,,,,
1286,,,9.04 MB,6.45 GB,,,442 µs,641 ms,0%
1287,,,,,,,,,
1288,,,9.04 MB,6.45 GB,,,442 µs,609 ms,0%
1289,,,,,,,,,
1290,,,9.04 MB,6.45 GB,,,421 µs,577 ms,0%
1291,,,,,,,,,
1292,,,9.04 MB,6.45 GB,,,421 µs,414 ms,0%
1293,,,,,,,,,
1294,,,9.04 MB,6.45 GB,,,421 µs,414 ms,0%
1295,,,,,,,,,
1296,,,9.04 MB,6.45 GB,,,421 µs,414 ms,0%
1297,,,,,,,,,
1298,,,9.04 MB,6.45 GB,,,421 µs,105 ms,0%
1299,,,,,,,,,
1300,,,9.04 MB,6.45 GB,,,352 µs,105 ms,0%
1301,,,,,,,,,
1302,,,9.04 MB,6.45 GB,,,399 µs,78.7 ms,0%
1303,,,,,,,,,
1304,,,9.04 MB,6.45 GB,,,360 µs,78.7 ms,0%
1305,,,,,,,,,
1306,,,9.04 MB,6.45 GB,,,360 µs,78.7 ms,0%
1307,,,,,,,,,
1308,,,9.04 MB,6.45 GB,,,360 µs,78.7 ms,0%
1309,,,,,,,,,
1310,,,9.04 MB,6.45 GB,,,360 µs,78.7 ms,0%
1311,,,,,,,,,
1312,,,9.04 MB,6.45 GB,,,360 µs,78.7 ms,0%
1313,,,,,,,,,
1314,,,9.04 MB,6.45 GB,,,360 µs,78.7 ms,0%
1315,,,,,,,,,
1316,,,9.04 MB,6.45 GB,,,343 µs,78.7 ms,0%
1317,,,,,,,,,
1318,,,9.04 MB,6.45 GB,,,286 µs,237 µs,0%
