step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
1118,,,,,,,,,
1119,,,9.25 MB,6.52 GB,,,586 µs,968 ms,63%
1120,,,,,,,,,
1121,,,9.25 MB,6.52 GB,,,586 µs,968 ms,62%
1122,,,,,,,,,
1123,,,9.25 MB,6.52 GB,,,586 µs,968 ms,20%
1124,,,,,,,,,
1125,,,9.25 MB,6.52 GB,,,586 µs,599 ms,63%
1126,,,,,,,,,
1127,,,9.25 MB,6.52 GB,,,589 µs,800 ms,56%
1128,,,,,,,,,
1129,,,9.25 MB,6.52 GB,,,589 µs,832 ms,64%
1130,,,,,,,,,
1131,,,9.25 MB,6.52 GB,,,481 µs,968 ms,63%
1132,,,,,,,,,
1133,,,9.25 MB,6.52 GB,,,581 µs,968 ms,63%
1134,,,,,,,,,
1135,,,9.25 MB,6.52 GB,,,581 µs,968 ms,61%
1136,,,,,,,,,
1137,,,9.25 MB,6.52 GB,,,581 µs,968 ms,51%
1138,,,,,,,,,
1139,,,9.25 MB,6.52 GB,,,590 µs,968 ms,66%
1140,,,,,,,,,
1141,,,9.25 MB,6.52 GB,,,590 µs,968 ms,63%
1142,,,,,,,,,
1143,,,9.25 MB,6.52 GB,,,590 µs,969 ms,65%
1144,,,,,,,,,
1145,,,9.25 MB,6.52 GB,,,602 µs,969 ms,63%
1146,,,,,,,,,
1147,,,9.25 MB,6.52 GB,,,602 µs,969 ms,52%
1148,,,,,,,,,
1149,,,9.25 MB,6.52 GB,,,602 µs,969 ms,60%
1150,,,,,,,,,
1151,,,9.25 MB,6.52 GB,,,602 µs,969 ms,10%
1152,,,,,,,,,
1153,,,9.25 MB,6.52 GB,,,493 µs,969 ms,58%
1154,,,,,,,,,
1155,,,9.25 MB,6.52 GB,,,595 µs,969 ms,61%
1156,,,,,,,,,
1157,,,9.25 MB,6.52 GB,,,595 µs,969 ms,52%
1158,,,,,,,,,
1159,,,9.25 MB,6.52 GB,,,592 µs,968 ms,58%
1160,,,,,,,,,
1161,,,9.25 MB,6.52 GB,,,592 µs,968 ms,58%
1162,,,,,,,,,
1163,,,9.25 MB,6.52 GB,,,592 µs,779 ms,59%
1164,,,,,,,,,
1165,,,9.25 MB,6.52 GB,,,592 µs,747 ms,61%
1166,,,,,,,,,
1167,,,9.25 MB,6.52 GB,,,592 µs,714 ms,50%
1168,,,,,,,,,
1169,,,9.25 MB,6.52 GB,,,592 µs,968 ms,63%
1170,,,,,,,,,
1171,,,9.25 MB,6.52 GB,,,592 µs,970 ms,62%
1172,,,,,,,,,
1173,,,9.25 MB,6.52 GB,,,469 µs,970 ms,61%
1174,,,,,,,,,
1175,,,9.25 MB,6.52 GB,,,488 µs,970 ms,63%
1176,,,,,,,,,
1177,,,9.25 MB,6.52 GB,,,576 µs,970 ms,56%
1178,,,,,,,,,
1179,,,9.25 MB,6.52 GB,,,576 µs,970 ms,61%
1180,,,,,,,,,
1181,,,9.25 MB,6.52 GB,,,576 µs,970 ms,58%
1182,,,,,,,,,
1183,,,9.25 MB,6.52 GB,,,588 µs,970 ms,58%
1184,,,,,,,,,
1185,,,9.25 MB,6.52 GB,,,588 µs,968 ms,60%
1186,,,,,,,,,
1187,,,9.25 MB,6.52 GB,,,588 µs,967 ms,50%
1188,,,,,,,,,
1189,,,9.25 MB,6.52 GB,,,588 µs,967 ms,57%
1190,,,,,,,,,
1191,,,9.25 MB,6.52 GB,,,588 µs,967 ms,61%
1192,,,,,,,,,
1193,,,9.25 MB,6.52 GB,,,571 µs,967 ms,61%
1194,,,,,,,,,
1195,,,9.25 MB,6.52 GB,,,571 µs,967 ms,60%
1196,,,,,,,,,
1197,,,9.25 MB,6.52 GB,,,496 µs,967 ms,52%
1198,,,,,,,,,
1199,,,9.25 MB,6.52 GB,,,477 µs,967 ms,66%
1200,,,,,,,,,
1201,,,9.25 MB,6.52 GB,,,458 µs,967 ms,67%
1202,,,,,,,,,
1203,,,9.25 MB,6.52 GB,,,565 µs,695 ms,65%
1204,,,,,,,,,
1205,,,9.25 MB,6.52 GB,,,558 µs,727 ms,66%
1206,,,,,,,,,
1207,,,9.25 MB,6.52 GB,,,558 µs,760 ms,57%
1208,,,,,,,,,
1209,,,9.25 MB,6.52 GB,,,558 µs,792 ms,63%
1210,,,,,,,,,
1211,,,9.25 MB,6.52 GB,,,558 µs,966 ms,63%
1212,,,,,,,,,
1213,,,9.25 MB,6.52 GB,,,558 µs,966 ms,15%
1214,,,,,,,,,
1215,,,9.25 MB,6.52 GB,,,558 µs,966 ms,62%
1216,,,,,,,,,
1217,,,9.25 MB,6.52 GB,,,558 µs,966 ms,54%
1218,,,,,,,,,
1219,,,9.26 MB,6.52 GB,,,583 µs,966 ms,64%
1220,,,,,,,,,
1221,,,9.26 MB,6.52 GB,,,583 µs,966 ms,62%
1222,,,,,,,,,
1223,,,9.26 MB,6.52 GB,,,583 µs,966 ms,63%
1224,,,,,,,,,
1225,,,9.26 MB,6.52 GB,,,583 µs,966 ms,58%
1226,,,,,,,,,
1227,,,9.26 MB,6.52 GB,,,583 µs,966 ms,53%
1228,,,,,,,,,
1229,,,9.26 MB,6.52 GB,,,583 µs,968 ms,67%
1230,,,,,,,,,
1231,,,9.26 MB,6.52 GB,,,583 µs,968 ms,68%
1232,,,,,,,,,
1233,,,9.26 MB,6.52 GB,,,567 µs,968 ms,67%
1234,,,,,,,,,
1235,,,9.26 MB,6.52 GB,,,567 µs,966 ms,64%
1236,,,,,,,,,
1237,,,9.43 MB,6.52 GB,,,593 µs,966 ms,60%
1238,,,,,,,,,
1239,,,9.43 MB,6.52 GB,,,593 µs,966 ms,65%
1240,,,,,,,,,
1241,,,9.43 MB,6.52 GB,,,593 µs,966 ms,64%
1242,,,,,,,,,
1243,,,9.43 MB,6.52 GB,,,616 µs,966 ms,59%
1244,,,,,,,,,
1245,,,9.43 MB,6.52 GB,,,616 µs,965 ms,57%
1246,,,,,,,,,
1247,,,9.43 MB,6.52 GB,,,616 µs,965 ms,55%
1248,,,,,,,,,
1249,,,9.47 MB,6.52 GB,,,601 µs,965 ms,64%
1250,,,,,,,,,
1251,,,9.47 MB,6.52 GB,,,601 µs,965 ms,63%
1252,,,,,,,,,
1253,,,9.47 MB,6.52 GB,,,601 µs,967 ms,63%
1254,,,,,,,,,
1255,,,9.47 MB,6.52 GB,,,601 µs,967 ms,58%
1256,,,,,,,,,
1257,,,9.47 MB,6.52 GB,,,601 µs,967 ms,55%
1258,,,,,,,,,
1259,,,9.47 MB,6.52 GB,,,601 µs,967 ms,65%
1260,,,,,,,,,
1261,,,9.79 MB,6.52 GB,,,596 µs,967 ms,18%
1262,,,,,,,,,
1263,,,9.79 MB,6.52 GB,,,600 µs,968 ms,67%
1264,,,,,,,,,
1265,,,9.79 MB,6.52 GB,,,600 µs,967 ms,66%
1266,,,,,,,,,
1267,,,9.79 MB,6.52 GB,,,600 µs,967 ms,60%
1268,,,,,,,,,
1269,,,9.79 MB,6.52 GB,,,600 µs,967 ms,65%
1270,,,,,,,,,
1271,,,9.79 MB,6.52 GB,,,600 µs,967 ms,64%
1272,,,,,,,,,
1273,,,9.79 MB,6.52 GB,,,600 µs,967 ms,61%
1274,,,,,,,,,
1275,,,9.79 MB,6.52 GB,,,600 µs,967 ms,59%
1276,,,,,,,,,
1277,,,9.79 MB,6.52 GB,,,510 µs,967 ms,55%
1278,,,,,,,,,
1279,,,9.55 MB,6.52 GB,,,467 µs,967 ms,62%
1280,,,,,,,,,
1281,,,9.55 MB,6.52 GB,,,486 µs,940 ms,62%
1282,,,,,,,,,
1283,,,9.55 MB,6.52 GB,,,569 µs,940 ms,0%
1284,,,,,,,,,
1285,,,9.55 MB,6.52 GB,,,569 µs,940 ms,0%
1286,,,,,,,,,
1287,,,9.55 MB,6.52 GB,,,569 µs,940 ms,0%
1288,,,,,,,,,
1289,,,9.55 MB,6.52 GB,,,569 µs,940 ms,0%
1290,,,,,,,,,
1291,,,9.57 MB,6.52 GB,,,513 µs,940 ms,0%
1292,,,,,,,,,
1293,,,9.57 MB,6.52 GB,,,513 µs,940 ms,0%
1294,,,,,,,,,
1295,,,9.57 MB,6.52 GB,,,513 µs,774 ms,0%
1296,,,,,,,,,
1297,,,9.57 MB,6.52 GB,,,503 µs,774 ms,0%
1298,,,,,,,,,
1299,,,9.57 MB,6.52 GB,,,503 µs,743 ms,0%
1300,,,,,,,,,
1301,,,9.57 MB,6.52 GB,,,503 µs,555 ms,0%
1302,,,,,,,,,
1303,,,9.57 MB,6.52 GB,,,466 µs,555 ms,0%
1304,,,,,,,,,
1305,,,9.57 MB,6.52 GB,,,466 µs,555 ms,0%
1306,,,,,,,,,
1307,,,9.57 MB,6.52 GB,,,466 µs,555 ms,0%
1308,,,,,,,,,
1309,,,9.57 MB,6.52 GB,,,428 µs,555 ms,0%
1310,,,,,,,,,
1311,,,9.57 MB,6.52 GB,,,428 µs,555 ms,0%
1312,,,,,,,,,
1313,,,9.57 MB,6.52 GB,,,428 µs,412 ms,0%
1314,,,,,,,,,
1315,,,9.57 MB,6.52 GB,,,428 µs,293 ms,0%
1316,,,,,,,,,
1317,,,9.57 MB,6.52 GB,,,408 µs,293 ms,0%
1318,,,,,,,,,
1319,,,9.57 MB,6.52 GB,,,408 µs,293 ms,0%
1320,,,,,,,,,
1321,,,9.57 MB,6.52 GB,,,280 µs,293 ms,0%
1322,,,,,,,,,
1323,,,9.57 MB,6.52 GB,,,291 µs,293 ms,0%
1324,,,,,,,,,
1325,,,9.57 MB,6.52 GB,,,337 µs,443 µs,0%
1326,,,,,,,,,
1327,,,9.57 MB,6.52 GB,,,337 µs,443 µs,0%
1328,,,,,,,,,
1329,,,9.57 MB,6.52 GB,,,337 µs,443 µs,0%
1330,,,,,,,,,
1331,,,9.57 MB,6.52 GB,,,337 µs,443 µs,0%
1332,,,,,,,,,
1333,,,9.57 MB,6.52 GB,,,283 µs,359 µs,0%
1334,,,,,,,,,
1335,,,9.57 MB,6.52 GB,,,271 µs,344 µs,0%
1336,,,,,,,,,
1337,,,9.57 MB,6.52 GB,,,260 µs,329 µs,0%
