step,ram-cpu_queue-proxy,ram-cpu_user-container,ram-gpu_queue-proxy,ram-gpu_user-container,cpu-cpu_queue-proxy,cpu-cpu_user-container,cpu-gpu_queue-proxy,cpu-gpu_user-container,gpu_gpu_0
1108,,,,,,,,,
1109,,,9.31 MB,6.41 GB,,,566 µs,598 ms,31%
1110,,,,,,,,,
1111,,,9.32 MB,6.41 GB,,,559 µs,961 ms,62%
1112,,,,,,,,,
1113,,,9.32 MB,6.41 GB,,,559 µs,961 ms,66%
1114,,,,,,,,,
1115,,,9.32 MB,6.41 GB,,,557 µs,961 ms,66%
1116,,,,,,,,,
1117,,,9.32 MB,6.41 GB,,,557 µs,961 ms,66%
1118,,,,,,,,,
1119,,,9.32 MB,6.41 GB,,,557 µs,961 ms,66%
1120,,,,,,,,,
1121,,,9.32 MB,6.41 GB,,,557 µs,960 ms,63%
1122,,,,,,,,,
1123,,,9.32 MB,6.41 GB,,,548 µs,960 ms,63%
1124,,,,,,,,,
1125,,,9.32 MB,6.41 GB,,,548 µs,960 ms,62%
1126,,,,,,,,,
1127,,,9.32 MB,6.41 GB,,,548 µs,960 ms,60%
1128,,,,,,,,,
1129,,,9.32 MB,6.41 GB,,,548 µs,960 ms,43%
1130,,,,,,,,,
1131,,,9.32 MB,6.41 GB,,,548 µs,960 ms,57%
1132,,,,,,,,,
1133,,,9.32 MB,6.41 GB,,,548 µs,960 ms,59%
1134,,,,,,,,,
1135,,,9.32 MB,6.41 GB,,,535 µs,960 ms,62%
1136,,,,,,,,,
1137,,,9.32 MB,6.41 GB,,,535 µs,960 ms,44%
1138,,,,,,,,,
1139,,,9.32 MB,6.41 GB,,,451 µs,575 ms,62%
1140,,,,,,,,,
1141,,,9.32 MB,6.41 GB,,,551 µs,607 ms,59%
1142,,,,,,,,,
1143,,,9.32 MB,6.41 GB,,,551 µs,639 ms,64%
1144,,,,,,,,,
1145,,,9.32 MB,6.41 GB,,,551 µs,671 ms,63%
1146,,,,,,,,,
1147,,,9.32 MB,6.41 GB,,,551 µs,704 ms,36%
1148,,,,,,,,,
1149,,,9.32 MB,6.41 GB,,,551 µs,736 ms,64%
1150,,,,,,,,,
1151,,,9.32 MB,6.41 GB,,,551 µs,763 ms,65%
1152,,,,,,,,,
1153,,,9.32 MB,6.41 GB,,,467 µs,795 ms,62%
1154,,,,,,,,,
1155,,,9.32 MB,6.41 GB,,,555 µs,827 ms,61%
1156,,,,,,,,,
1157,,,9.32 MB,6.41 GB,,,555 µs,957 ms,62%
1158,,,,,,,,,
1159,,,9.32 MB,6.41 GB,,,459 µs,957 ms,60%
1160,,,,,,,,,
1161,,,9.32 MB,6.41 GB,,,440 µs,957 ms,56%
1162,,,,,,,,,
1163,,,9.32 MB,6.41 GB,,,422 µs,956 ms,12%
1164,,,,,,,,,
1165,,,9.32 MB,6.41 GB,,,403 µs,956 ms,60%
1166,,,,,,,,,
1167,,,9.32 MB,6.41 GB,,,385 µs,956 ms,61%
1168,,,,,,,,,
1169,,,9.32 MB,6.41 GB,,,366 µs,956 ms,61%
1170,,,,,,,,,
1171,,,9.32 MB,6.41 GB,,,379 µs,956 ms,61%
1172,,,,,,,,,
1173,,,9.08 MB,6.41 GB,,,615 µs,956 ms,61%
1174,,,,,,,,,
1175,,,9.08 MB,6.41 GB,,,615 µs,955 ms,64%
1176,,,,,,,,,
1177,,,9.08 MB,6.41 GB,,,615 µs,955 ms,63%
1178,,,,,,,,,
1179,,,9.08 MB,6.41 GB,,,615 µs,955 ms,63%
1180,,,,,,,,,
1181,,,9.08 MB,6.41 GB,,,615 µs,783 ms,62%
1182,,,,,,,,,
1183,,,9.08 MB,6.41 GB,,,637 µs,814 ms,62%
1184,,,,,,,,,
1185,,,9.08 MB,6.41 GB,,,637 µs,951 ms,0%
1186,,,,,,,,,
1187,,,9.07 MB,6.41 GB,,,601 µs,952 ms,60%
1188,,,,,,,,,
1189,,,9.07 MB,6.41 GB,,,601 µs,952 ms,61%
1190,,,,,,,,,
1191,,,9.07 MB,6.41 GB,,,601 µs,952 ms,59%
1192,,,,,,,,,
1193,,,9.07 MB,6.41 GB,,,601 µs,952 ms,61%
1194,,,,,,,,,
1195,,,9.07 MB,6.41 GB,,,601 µs,952 ms,60%
1196,,,,,,,,,
1197,,,9.07 MB,6.41 GB,,,601 µs,952 ms,56%
1198,,,,,,,,,
1199,,,9.07 MB,6.41 GB,,,601 µs,955 ms,58%
1200,,,,,,,,,
1201,,,9.07 MB,6.41 GB,,,317 µs,955 ms,59%
1202,,,,,,,,,
1203,,,9.07 MB,6.41 GB,,,335 µs,955 ms,64%
1204,,,,,,,,,
1205,,,9.07 MB,6.41 GB,,,353 µs,955 ms,64%
1206,,,,,,,,,
1207,,,9.07 MB,6.41 GB,,,370 µs,955 ms,45%
1208,,,,,,,,,
1209,,,9.07 MB,6.41 GB,,,388 µs,955 ms,63%
1210,,,,,,,,,
1211,,,9.07 MB,6.41 GB,,,406 µs,829 ms,67%
1212,,,,,,,,,
1213,,,9.07 MB,6.41 GB,,,422 µs,956 ms,62%
1214,,,,,,,,,
1215,,,9.07 MB,6.41 GB,,,440 µs,956 ms,61%
1216,,,,,,,,,
1217,,,9.07 MB,6.41 GB,,,458 µs,956 ms,59%
1218,,,,,,,,,
1219,,,9.07 MB,6.41 GB,,,538 µs,956 ms,60%
1220,,,,,,,,,
1221,,,9.07 MB,6.41 GB,,,538 µs,956 ms,26%
1222,,,,,,,,,
1223,,,9.07 MB,6.41 GB,,,538 µs,956 ms,60%
1224,,,,,,,,,
1225,,,9.07 MB,6.41 GB,,,538 µs,956 ms,63%
1226,,,,,,,,,
1227,,,9.08 MB,6.41 GB,,,553 µs,810 ms,59%
1228,,,,,,,,,
1229,,,9.08 MB,6.41 GB,,,553 µs,779 ms,61%
1230,,,,,,,,,
1231,,,9.08 MB,6.41 GB,,,553 µs,747 ms,58%
1232,,,,,,,,,
1233,,,9.08 MB,6.41 GB,,,567 µs,953 ms,63%
1234,,,,,,,,,
1235,,,9.08 MB,6.41 GB,,,567 µs,953 ms,65%
1236,,,,,,,,,
1237,,,9.08 MB,6.41 GB,,,569 µs,953 ms,25%
1238,,,,,,,,,
1239,,,9.08 MB,6.41 GB,,,569 µs,953 ms,65%
1240,,,,,,,,,
1241,,,9.08 MB,6.41 GB,,,569 µs,953 ms,62%
1242,,,,,,,,,
1243,,,9.08 MB,6.41 GB,,,569 µs,953 ms,61%
1244,,,,,,,,,
1245,,,9.08 MB,6.41 GB,,,569 µs,953 ms,61%
1246,,,,,,,,,
1247,,,9.08 MB,6.41 GB,,,504 µs,952 ms,59%
1248,,,,,,,,,
1249,,,9.08 MB,6.41 GB,,,573 µs,952 ms,58%
1250,,,,,,,,,
1251,,,9.08 MB,6.41 GB,,,565 µs,952 ms,60%
1252,,,,,,,,,
1253,,,9.08 MB,6.41 GB,,,565 µs,952 ms,61%
1254,,,,,,,,,
1255,,,9.08 MB,6.41 GB,,,565 µs,952 ms,59%
1256,,,,,,,,,
1257,,,9.08 MB,6.41 GB,,,565 µs,952 ms,62%
1258,,,,,,,,,
1259,,,9.08 MB,6.41 GB,,,565 µs,950 ms,63%
1260,,,,,,,,,
1261,,,9.08 MB,6.41 GB,,,571 µs,952 ms,59%
1262,,,,,,,,,
1263,,,9.08 MB,6.41 GB,,,571 µs,952 ms,62%
1264,,,,,,,,,
1265,,,9.08 MB,6.41 GB,,,492 µs,952 ms,62%
1266,,,,,,,,,
1267,,,9.09 MB,6.41 GB,,,583 µs,952 ms,64%
1268,,,,,,,,,
1269,,,9.09 MB,6.41 GB,,,583 µs,952 ms,39%
1270,,,,,,,,,
1271,,,9.09 MB,6.41 GB,,,583 µs,952 ms,62%
1272,,,,,,,,,
1273,,,9.09 MB,6.41 GB,,,578 µs,777 ms,62%
1274,,,,,,,,,
1275,,,9.09 MB,6.41 GB,,,578 µs,809 ms,62%
1276,,,,,,,,,
1277,,,9.09 MB,6.41 GB,,,578 µs,802 ms,60%
1278,,,,,,,,,
1279,,,9.09 MB,6.41 GB,,,578 µs,770 ms,0%
1280,,,,,,,,,
1281,,,9.09 MB,6.41 GB,,,491 µs,739 ms,0%
1282,,,,,,,,,
1283,,,9.09 MB,6.41 GB,,,472 µs,707 ms,0%
1284,,,,,,,,,
1285,,,9.09 MB,6.41 GB,,,453 µs,675 ms,0%
1286,,,,,,,,,
1287,,,9.09 MB,6.41 GB,,,439 µs,643 ms,0%
1288,,,,,,,,,
1289,,,9.13 MB,6.41 GB,,,548 µs,611 ms,0%
1290,,,,,,,,,
1291,,,9.13 MB,6.41 GB,,,548 µs,579 ms,0%
1292,,,,,,,,,
1293,,,9.13 MB,6.41 GB,,,548 µs,667 ms,0%
1294,,,,,,,,,
1295,,,9.13 MB,6.41 GB,,,548 µs,667 ms,0%
1296,,,,,,,,,
1297,,,9.13 MB,6.41 GB,,,550 µs,667 ms,0%
1298,,,,,,,,,
1299,,,9.13 MB,6.41 GB,,,550 µs,667 ms,0%
1300,,,,,,,,,
1301,,,9.13 MB,6.41 GB,,,550 µs,667 ms,0%
1302,,,,,,,,,
1303,,,9.13 MB,6.41 GB,,,550 µs,366 ms,0%
1304,,,,,,,,,
1305,,,9.13 MB,6.41 GB,,,550 µs,366 ms,0%
1306,,,,,,,,,
1307,,,9.13 MB,6.41 GB,,,470 µs,366 ms,0%
1308,,,,,,,,,
1309,,,9.13 MB,6.41 GB,,,470 µs,366 ms,0%
1310,,,,,,,,,
1311,,,9.13 MB,6.41 GB,,,416 µs,366 ms,0%
1312,,,,,,,,,
1313,,,9.13 MB,6.41 GB,,,416 µs,366 ms,0%
1314,,,,,,,,,
1315,,,9.13 MB,6.41 GB,,,416 µs,366 ms,0%
1316,,,,,,,,,
1317,,,9.13 MB,6.41 GB,,,416 µs,366 ms,0%
1318,,,,,,,,,
1319,,,9.13 MB,6.41 GB,,,416 µs,366 ms,0%
1320,,,,,,,,,
1321,,,9.13 MB,6.41 GB,,,416 µs,266 µs,0%
1322,,,,,,,,,
1323,,,9.13 MB,6.41 GB,,,390 µs,280 µs,0%
1324,,,,,,,,,
1325,,,9.13 MB,6.41 GB,,,390 µs,295 µs,0%
1326,,,,,,,,,
1327,,,9.13 MB,6.41 GB,,,255 µs,309 µs,0%
1328,,,,,,,,,
1329,,,9.13 MB,6.41 GB,,,316 µs,323 µs,0%
1330,,,,,,,,,
1331,,,9.13 MB,6.41 GB,,,316 µs,338 µs,0%
1332,,,,,,,,,
1333,,,9.14 MB,6.41 GB,,,322 µs,352 µs,0%
1334,,,,,,,,,
1335,,,9.14 MB,6.41 GB,,,322 µs,366 µs,0%
