Index,AUTO-first-cpu-revision,AUTO-gpu-revision,AUTO-second-cpu-revision,CPU,GPU
412,,,0.0012959999999999998,0.0010536,0.0004762000000000001
413,,,0.0012959999999999998,0.0010612000000000002,0.0004684
414,,,0.0012967999999999999,0.0011496,0.0004522
415,,,0.0013396,0.0011604,0.0004909999999999999
416,,,0.0013264,0.0011732,0.0004928
417,,,0.0013152,0.0012114,0.0004916
418,,,0.00131,0.0012096,0.0004915999999999999
419,,,0.001257,0.0012156,0.0004914
420,,,0.0012538,0.0012156,0.0004932
421,,,0.001388,0.0012156,0.000495
422,,,0.001432,0.0012156,0.0004968
423,,,0.001432,0.0011408000000000002,0.0004986
424,,,0.001392,0.0007564000000000001,0.0005004
425,,,0.001396,0.0007284,0.0005162
426,,,0.001434,0.0007334,0.0005147999999999999
427,,,0.001434,0.000711,0.0005108000000000001
428,,,0.001426,0.0007032,0.0005108000000000001
429,,,0.001426,0.0007082,0.0005108000000000001
430,,,0.001426,0.0007319999999999999,0.00047860000000000003
431,,,0.001426,0.000735,0.0004738
432,,,0.0013208,0.0007379999999999999,0.00047540000000000006
433,,,0.0012448,0.0007656,0.00044320000000000004
434,,,0.0011908,0.0007456,0.0004374
435,,,0.001162,0.0007425999999999999,0.00043539999999999996
436,,,0.0010770000000000003,0.0006858,0.00043359999999999997
437,,,0.0010548,0.0006714,0.0004318
438,,,0.0010544,0.0006714,0.0004298
439,,,0.0010536,0.0006714,0.000428
440,,,0.0009884,0.0006547999999999999,0.0004424
441,,,0.0009910000000000001,0.0006528,0.00043860000000000004
442,,,0.0009936,0.0006476,0.0004352
443,,,0.0010294000000000002,0.0006476,0.0004346
444,,,0.0008320000000000001,0.0006252,0.0003934
445,,,0.0007993999999999999,0.0005808,0.00040480000000000003
446,,,0.0007955999999999999,0.0005808,0.0004032
447,,,0.000779,0.0005494,0.00040160000000000006
448,,,0.0007664,0.0005494,0.0003802
449,,,0.0007635999999999999,0.000439,0.00037860000000000004
450,,,0.0006322,0.0004124,0.0003646
451,,,0.0006293999999999999,0.0004065999999999999,0.00036300000000000004
452,,,0.0006263999999999999,0.0003682,0.0003614
453,,,0.0006236,0.0003692,0.0003542
454,,,0.0006207999999999999,0.00037,0.0003414
455,,,0.0006179999999999998,0.00034999999999999994,0.0003284
456,,,0.000615,0.00033659999999999994,0.0003284
457,,,0.0006123999999999999,0.00034539999999999994,0.0002698
458,,,0.0005838,0.00034539999999999994,0.00025459999999999995
459,,,0.0005813999999999999,0.00034539999999999994,0.00024099999999999998
